fips,100k index
30111,5.703299168
31001,6.330676559
31003,31.41887646
31005,0
31007,0
31009,208.6811352
31011,18.82459245
31013,9.030650026
31015,0
31017,33.55029189
31019,12.26572466
31021,15.31956615
31023,12.40387001
31025,23.32887493
31027,23.45655845
31029,50.70222583
31031,34.54231434
31033,10.15785304
31035,32.12541763
31037,28.02376415
31039,11.12817431
31041,18.47711609
31043,9.86310017
31045,11.24100719
31047,25.19780275
31049,106.621175
31051,17.41128948
31053,21.81358114
31055,4.504885999
31057,0
31059,17.93721973
31061,0
31063,37.81862189
31065,0
31067,4.629072426
31069,0
31071,0
31073,49.61301846
31075,154.17823
31077,0
31079,8.168039442
31081,21.80787264
31083,58.27166249
31085,0
31087,35.22863383
31089,19.5407914
31091,0
31093,15.62744179
31095,13.89815433
31097,19.26114257
31099,0
31101,61.75736765
31103,0
31105,54.77351153
31107,0
31109,3.227216016
31111,31.06484645
31113,129.1989664
31115,164.5278052
31117,0
31119,8.55275912
31121,38.43886938
31123,103.3912324
31125,0
31127,14.27674033
31129,0
31131,18.86531423
31133,0
31135,0
31137,21.91636714
31139,83.85509839
31141,6.055394751
31143,0
31145,9.256516588
31147,12.48501798
31149,0
31151,7.000644059
31153,2.80640624
31155,14.27117128
31157,13.79789941
31159,46.73716189
31161,19.11461121
31163,32.89473684
31165,0
31167,33.37783712
31169,39.22337713
31171,0
31173,14.02799989
31175,0
31177,4.950249988
31179,21.42336861
31181,0
31183,0
31185,50.75111652
32001,29.11571417
32003,2.94490641
32005,8.36365157
32007,19.13985492
32009,361.4457831
32011,101.061142
32013,29.57704821
32015,34.90401396
32017,38.58769053
32019,7.526578229
32021,44.91354143
32023,9.165272781
32027,15.12859304
32029,25.4841998
32031,2.222750743
32033,30.7062436
32510,0
33001,6.591545025
33003,14.63118952
33005,2.627754873
33007,12.50625313
33009,5.568834131
33011,2.675843024
33013,5.359394281
33015,2.625731512
33017,3.117551973
33019,6.959846327
34001,3.359625514
34003,3.230565457
34005,6.274293279
34007,3.352352346
34009,4.270793962
34011,5.22185031
34013,2.01675266
34015,6.52979304
34017,2.995736767
34019,5.594799075
34021,4.073678173
34023,3.26979595
34025,1.765643845
34027,4.048750191
34029,2.703308207
34031,0.79336493
34033,12.62279614
34035,3.637280672
34037,3.513604677
34039,3.439735828
34041,7.532602043
35001,3.248551072
35003,0
35005,12.23563384
35006,51.87682958
35007,16.23271216
35009,3.987018269
35011,109.2537966
35013,4.181837444
35015,43.5716178
35017,10.6974754
35019,273.9100662
35021,145.6452083
35023,206.0628263
35025,57.06475994
35027,20.54822669
35028,5.4609596
35029,12.38298083
35031,20.62592817
35033,21.95678904
35035,7.609631968
35037,83.65000837
35039,7.629355726
35041,31.38469264
35043,2.841744661
35045,15.68135487
35047,10.72133116
35049,3.360711933
35051,17.97591228
35053,5.888587917
35055,33.50165376
35057,0
35059,0
35061,3.954225881
36001,4.555859063
36003,6.382951562
36005,2.017229645
36007,2.570160234
36009,6.440593256
36011,6.421584744
36013,4.634421392
36015,7.006121014
36017,6.207170523
36019,7.427746595
36021,8.214658895
36023,8.316630767
36025,10.99384345
36027,2.381472417
36029,2.065294615
36031,2.649231193
36033,1.972690079
36035,1.860271302
36037,20.65511128
36039,6.305249751
36041,21.87417972
36043,6.403114475
36045,3.494395863
36047,1.693417532
36049,14.96401155
36051,7.821666015
36053,1.399415604
36055,1.880558225
36057,12.14727354
36059,2.359769238
36061,2.327878787
36063,2.83520378
36065,4.767179615
36067,3.015791979
36069,4.569465007
36071,4.761070945
36073,4.853662088
36075,6.720859195
36077,4.978162461
36079,5.049954146
36081,1.088677863
36083,4.392134816
36085,0.843790357
36087,1.545652389
36089,1.823952139
36091,5.276307007
36093,0.645983982
36095,3.187210362
36097,11.11518668
36099,5.786534734
36101,7.218072403
36103,2.419977397
36105,7.983373295
36107,4.080749879
36109,4.859823258
36111,3.347642646
36113,9.307982526
36115,8.081487252
36117,6.600965061
36119,1.445090882
36121,14.79282647
36123,7.981546664
37001,4.984460943
37003,5.389266736
37005,9.125419769
37007,7.934555784
37009,3.734743573
37011,0
37013,12.70185362
37015,25.44011397
37017,26.67836562
37019,6.303590367
37021,4.715783649
37023,7.801181322
37025,3.47118913
37027,3.668288866
37029,9.584970766
37031,4.35403532
37033,8.800880088
37035,5.742733209
37037,4.299349365
37039,7.230030655
37041,14.0755859
37043,73.98364961
37045,16.47880825
37047,14.19869656
37049,13.60888077
37051,0.902984545
37053,0
37055,8.380028716
37057,8.508807223
37059,11.92184989
37061,11.84336974
37063,3.587998601
37065,11.25146269
37067,5.650872925
37069,6.157351108
37071,9.238967749
37073,8.64902266
37075,11.70275015
37077,22.09441453
37079,14.27089973
37081,6.1199487
37083,13.52526326
37085,7.667253467
37087,4.96560491
37089,6.168444354
37091,20.66713512
37093,9.393587561
37095,18.70837387
37097,5.797887945
37099,2.362156365
37101,8.370626217
37103,10.33015165
37105,13.33204457
37107,12.23399793
37109,8.579882382
37111,13.31038032
37113,5.812905813
37115,9.352087386
37117,4.338695962
37119,4.646975881
37121,0
37123,14.66619735
37125,6.270811255
37127,9.573408899
37129,2.675757105
37131,24.77700694
37133,2.063491572
37135,4.888097483
37137,23.56674889
37139,30.42889528
37141,0
37143,0
37145,7.639497219
37147,3.384484171
37149,9.763050758
37151,6.299018613
37153,15.49172963
37155,16.48473514
37157,9.864894785
37159,9.319383888
37161,3.007283641
37163,15.76352195
37165,8.51252192
37167,13.08254102
37169,0
37171,12.48062037
37173,0
37175,2.986108623
37177,0
37179,7.501564297
37181,4.496867931
37183,2.580560807
37185,24.96405177
37187,8.263643275
37189,7.38435182
37191,11.30001873
37193,7.302574888
37195,4.921477821
37197,7.970795007
37199,5.664310314
38001,0
38003,0
38005,0
38007,107.3883162
38009,0
38011,31.3401028
38013,90.46499005
38015,0
38017,4.025292639
38019,26.17526961
38021,0
38023,0
38025,136.8176221
38027,0
38029,59.79788315
38031,0
38033,0
38035,14.22746299
38037,0
38039,0
38041,0
38043,40.66363045
38045,97.46113737
38047,0
38049,50.64145847
38051,0
38053,279.4321938
38055,10.41124414
38057,0
38059,3.273236707
38061,78.72311114
38063,0
38065,0
38067,14.28489801
38069,23.78800133
38071,17.23781287
38073,0
38075,0
38077,18.41937227
38079,0
38081,0
38083,0
38085,0
38087,129.2323598
38089,22.69352716
38091,0
38093,23.75477471
38095,0
38097,12.48501798
38099,37.02263934
38101,14.48058154
38103,0
38105,58.63176904
39001,17.95383709
39003,6.751881846
39005,13.09101246
39007,7.12922432
39009,6.078232936
39011,13.11613022
39013,13.13941503
39015,6.869358539
39017,5.024570148
39019,21.75899735
39021,2.571778333
39023,4.438808801
39025,1.47579693
39027,7.155805744
39029,2.886352747
39031,5.468754272
39033,11.90362823
39035,2.394107431
39037,11.59926847
39039,10.45828191
39041,7.099852323
39043,10.6541374
39045,3.267670582
39047,31.41953457
39049,2.90268657
39051,30.72675875
39053,3.311148637
39055,10.64862931
39057,2.414738599
39059,7.63864134
39061,2.217791568
39063,11.88329025
39065,22.21587483
39067,26.13183511
39069,43.91422089
39071,2.325429972
39073,7.021042063
39075,4.55931902
39077,15.40879534
39079,12.300123
39081,2.990368025
39083,4.90066355
39085,0.869959347
39087,0
39089,11.02987703
39091,11.04332961
39093,5.218590446
39095,4.625886088
39097,22.73491993
39099,8.661660804
39101,10.69708306
39103,6.771924954
39105,21.59677949
39107,19.60995794
39109,7.637581483
39111,7.101163171
39113,3.948630201
39115,13.61971044
39117,31.45985151
39119,10.45670228
39121,13.8529098
39123,2.45655581
39125,26.49820872
39127,16.67574568
39129,0
39131,24.92682197
39133,9.23016714
39135,14.55773598
39137,5.886057695
39139,4.947670142
39141,9.086873103
39143,25.29920527
39145,3.923004498
39147,10.81544879
39149,16.38337088
39151,5.891934424
39153,2.584835215
39155,4.956206955
39157,7.57021919
39159,14.37184269
39161,17.68459177
39163,7.628812499
39165,4.415697274
39167,6.592392379
39169,9.471376639
39171,24.37901238
39173,16.9421564
39175,22.62218241
40001,13.47817883
40003,51.10384301
40005,72.16985898
40007,92.23730815
40009,44.21804804
40011,134.877158
40013,39.33996285
40015,40.84772648
40017,14.63503158
40019,28.91761372
40021,4.1168358
40023,13.4276852
40025,136.0544218
40027,3.617730352
40029,17.77019583
40031,4.895241825
40033,16.80502806
40035,34.50893781
40037,18.24966098
40039,20.51071685
40041,9.482358073
40043,101.2760786
40045,24.58814851
40047,11.24584707
40049,46.73468361
40051,49.37874227
40053,45.19569737
40055,50.47955578
40057,73.01401869
40059,78.91829326
40061,31.42973882
40063,22.30052183
40065,7.898395046
40067,0
40069,36.14610255
40071,8.931561907
40073,83.11276484
40075,0
40077,0
40079,17.96507589
40081,20.10050251
40083,15.21170345
40085,30.11806281
40087,33.67753501
40089,21.15557812
40091,5.050913205
40093,90.63131182
40095,24.46273714
40097,26.82403433
40099,43.21521175
40101,15.92324417
40103,61.30778259
40105,28.82453544
40107,24.78929103
40109,6.273161087
40111,12.86279514
40113,10.56358858
40115,34.7947112
40117,12.18917601
40119,12.26052137
40121,27.03652635
40123,33.89353259
40125,18.06996133
40127,17.96654629
40129,54.01901469
40131,13.22535565
40133,35.92670951
40135,11.97157469
40137,9.105146229
40139,28.36021251
40141,26.6780493
40143,3.1138495
40145,3.854525084
40147,7.695208194
40149,8.807313593
40151,32.84287966
40153,19.05451497
41001,37.50703257
41003,4.447429164
41005,2.712689666
41007,2.594222148
41009,7.873581771
41011,4.742288249
41013,13.4400172
41015,8.891576121
41017,7.197646259
41019,16.62713104
41021,106.2699256
41023,27.82724844
41025,41.58580538
41027,0
41029,6.068442698
41031,17.30373242
41033,4.682272682
41035,10.55345324
41037,25.54996295
41039,5.698284002
41041,4.182070627
41043,11.39076339
41045,19.75855051
41047,6.567877823
41049,26.78332292
41051,2.632498012
41053,6.146130396
41055,234.082397
41057,15.35744452
41059,15.60959366
41061,11.4955742
41063,0
41065,11.60676287
41067,2.063181495
41069,74.6937556
41071,6.758674759
42001,5.821738371
42003,3.03956112
42005,13.77157547
42007,3.645599154
42009,18.71335302
42011,6.658280404
42013,4.081532697
42015,9.869395006
42017,3.344950399
42019,6.928234153
42021,4.564507908
42023,0
42025,9.349435138
42027,7.995030781
42029,4.405404474
42031,20.68680182
42033,13.82395818
42035,12.92123217
42037,6.13355823
42039,8.224650452
42041,11.14955939
42043,8.307327785
42045,2.123025807
42047,9.963467287
42049,2.577851103
42051,6.905918372
42053,13.72872048
42055,9.056857659
42057,41.3080895
42059,27.2769428
42061,4.405771561
42063,11.84258832
42065,13.75705049
42067,8.09126952
42069,4.755812792
42071,5.331186152
42073,5.805313022
42075,12.73533844
42077,8.144228864
42079,5.348283358
42081,6.147576976
42083,17.09401709
42085,9.052149433
42087,4.327973859
42089,6.497572271
42091,2.539532049
42093,21.92982456
42095,7.223440722
42097,8.783487044
42099,15.16661611
42101,0.947213676
42103,7.171029043
42105,6.015761295
42107,8.461728308
42109,9.872155585
42111,14.89062162
42113,32.91639236
42115,24.65483235
42117,22.11845662
42119,8.885532132
42121,5.859260561
42123,10.11352431
42125,8.211846313
42127,7.782858255
42129,5.992141734
42131,11.07542363
42133,5.582263586
44001,0
44003,0
44005,0
44007,1.726972006
44009,2.379120836
45001,4.051798188
45003,5.989107012
45005,32.51398101
45007,10.20873807
45009,20.55667475
45011,0
45013,2.189637976
45015,9.085614221
45017,61.13548983
45019,5.825106004
45021,10.58096555
45023,37.09405197
45025,21.71477213
45027,32.30429471
45029,29.29006215
45031,19.33568535
45033,6.482393818
45035,6.431397568
45037,7.461127526
45039,8.810495062
45041,8.659745606
45043,12.99106215
45045,6.016946127
45047,8.549127562
45049,15.14768998
45051,6.543931594
45053,50.03609747
45055,10.86308785
45057,10.06803756
45059,16.50660264
45061,33.96200783
45063,9.440143546
45065,10.41775185
45067,19.00743191
45069,22.11019722
45071,15.77369998
45073,11.73978378
45075,20.34767392
45077,5.702127382
45079,4.653762518
45081,14.8348877
45083,9.594496861
45085,6.545371581
45087,3.621718723
45089,31.44931
45091,4.640873722
46003,36.21876132
46005,27.37176329
46007,29.07314804
46009,14.40009216
46011,8.762859496
46013,5.154904892
46015,0
46017,0
46019,0
46021,0
46023,0
46025,27.26281352
46027,14.36802253
46029,7.139185562
46031,0
46033,11.61359255
46035,0
46037,18.17586972
46039,23.19217032
46041,0
46043,0
46045,50.8001016
46047,14.76276241
46049,0
46051,41.66319473
46053,23.8424491
46055,0
46057,16.71402307
46059,30.42102701
46061,147.3709031
46063,238.9295954
46065,0
46067,41.12518506
46069,0
46071,61.06870229
46073,49.42665085
46075,214.86893
46077,0
46079,0
46081,11.87836554
46083,3.642018698
46085,51.76251359
46087,18.0498899
46089,0
46091,20.62025734
46093,7.3006023
46095,0
46097,0
46099,1.611068686
46101,46.3077303
46103,0
46105,3.655224595
46107,0
46109,0
46111,29.22723199
46113,42.07337597
46115,0
46117,0
46119,0
46121,9.85279918
46123,0
46125,12.10448592
46127,6.587615283
46129,36.56039778
46135,4.40730555
46137,35.56693698
47001,3.963179421
47003,8.403431962
47005,24.77148307
47007,0
47009,3.113349263
47011,9.552813686
47013,12.56060492
47015,7.164863509
47017,14.27796339
47019,7.089684509
47021,7.50577945
47023,5.828320977
47025,9.477415319
47027,39.18802414
47029,14.12237889
47031,14.64949258
47033,13.80872159
47035,22.14786597
47037,4.102073657
47039,25.66252074
47041,0
47043,17.313086
47045,7.990326378
47047,15.08963242
47049,11.0631707
47051,7.221711353
47053,6.086649543
47055,17.14889355
47057,8.692024199
47059,16.00866214
47061,0
47063,3.137402544
47065,3.636318882
47067,15.1823399
47069,7.803111881
47071,27.18953436
47073,14.1468228
47075,44.92009838
47077,42.9000429
47079,9.298289115
47081,16.21402513
47083,12.2434987
47085,5.450125898
47087,8.598748022
47089,9.387591107
47091,11.24694927
47093,5.036984607
47095,13.27280932
47097,3.797372218
47099,9.297525464
47101,0
47103,14.81946923
47105,11.61813513
47107,15.14325519
47109,15.43698238
47111,12.76280748
47113,10.24013107
47115,38.68091062
47117,9.274258368
47119,7.797270955
47121,41.80671918
47123,15.27263841
47125,6.116769123
47127,31.55868337
47129,0
47131,3.276862077
47133,27.26083164
47135,0
47137,39.33446092
47139,23.83108527
47141,10.47342499
47143,15.33253195
47145,7.551615291
47147,17.25958123
47149,6.837548954
47151,9.110372159
47153,13.57091482
47155,2.075769747
47157,6.83438825
47159,25.6037361
47161,0
47163,3.829911095
47165,2.783428137
47167,3.25485869
47169,10.44539149
47171,5.610098177
47173,20.73462787
47175,34.93815946
47177,14.83562132
47179,6.295316442
47181,0
47183,5.944561024
47185,7.5233789
47187,5.028028976
47189,11.29735853
48001,13.83398526
48003,73.10599244
48005,18.28738628
48007,0
48009,34.19115133
48011,106.3490375
48013,20.47476894
48015,20.30388143
48017,14.09800936
48019,9.193119869
48021,23.07937117
48023,55.73825316
48025,12.24522283
48027,6.140016946
48029,4.314528953
48031,62.20673966
48033,151.7911354
48035,5.524068366
48037,14.99288909
48039,5.943311002
48041,6.39462121
48043,10.84575172
48045,0
48047,69.75641061
48049,13.23010325
48051,33.6194724
48053,15.32070615
48055,19.3462889
48057,4.592928727
48059,65.36802196
48061,2.138609457
48063,15.63599406
48065,116.0592897
48067,33.24622822
48069,77.3933906
48071,47.26767936
48073,9.647555502
48075,55.32044367
48077,19.26077159
48079,34.41866869
48081,122.3765527
48083,23.86065378
48085,3.17807114
48087,0
48089,71.20884129
48091,13.32910751
48093,74.09273447
48095,28.26295857
48097,27.81809997
48099,11.94854161
48101,0
48103,124.4245365
48105,248.0568877
48107,34.16817576
48109,402.5044723
48111,68.59275112
48113,4.373663517
48115,30.87372646
48117,26.52294765
48119,38.37887627
48121,3.469564116
48123,34.29388883
48125,90.74410163
48127,94.24537726
48129,59.11563017
48131,70.55544776
48133,65.74477877
48135,31.59517731
48137,1412.281619
48139,16.60264765
48141,1.916233758
48143,21.73671524
48145,0
48147,23.42427809
48149,19.97730578
48151,51.75179837
48153,0
48155,0
48157,3.108669349
48159,37.43986222
48161,50.7459657
48163,35.71829491
48165,29.59426266
48167,3.362573457
48169,110.2258054
48171,34.40893103
48173,659.1475026
48175,53.09123729
48177,87.23719794
48179,30.81121528
48181,10.89567084
48183,16.22281057
48185,28.97794778
48187,11.61596085
48189,11.75246949
48191,0
48193,36.26604773
48195,18.01022981
48197,0
48199,23.07140778
48201,3.525445907
48203,25.53096907
48205,225.5065223
48207,17.37257218
48209,8.810624438
48211,49.21986514
48213,13.6838046
48215,2.47817261
48217,36.81363804
48219,12.95739608
48221,8.81032429
48223,27.6194264
48225,43.62621063
48227,46.80075542
48229,365.9786268
48231,20.61381429
48233,9.285223495
48235,389.25652
48237,33.93281303
48239,40.51644968
48241,11.27236861
48243,762.3318386
48245,0
48247,38.04451208
48249,24.28552
48251,9.18021871
48253,25.13067953
48255,110.3423208
48257,12.63183424
48259,16.68446343
48261,229.5684114
48263,0
48265,15.56686748
48267,181.8925924
48269,356.6333809
48271,54.99945001
48273,12.81377737
48275,26.79384813
48277,14.13518895
48279,15.10437121
48281,24.27490848
48283,238.492726
48285,30.08091767
48287,47.24223456
48289,58.51169649
48291,33.06108955
48293,8.534097989
48295,28.88170055
48297,123.870712
48299,9.698756619
48301,5775.577558
48303,5.305377531
48305,103.4518432
48307,61.79858605
48309,8.051594618
48311,509.035378
48313,85.01834979
48315,29.77253781
48317,286.3688431
48319,0
48321,8.165353859
48323,12.09971548
48325,20.28142505
48327,0
48329,40.8175201
48331,56.8324822
48333,61.36224177
48335,104.3115438
48337,30.93102382
48339,5.596678101
48341,37.02366738
48343,32.21493807
48345,0
48347,16.83352258
48349,18.53575754
48351,7.115513242
48353,86.74300051
48355,4.716813609
48357,48.51354498
48359,287.6594113
48361,17.84894084
48363,31.79088661
48365,51.19934465
48367,14.65314464
48369,71.52052639
48371,113.805923
48373,25.10176675
48375,12.43748093
48377,14.13907191
48379,43.60718646
48381,6.806332612
48383,159.8635831
48385,29.52116668
48387,40.79900777
48389,274.1299637
48391,96.84560044
48393,437.3496611
48395,41.4977117
48397,10.68319
48399,19.44882043
48401,35.50300281
48403,38.28337353
48405,47.99155349
48407,3.594794737
48409,16.41962593
48411,0
48413,32.71180896
48415,34.82055806
48417,30.2462041
48419,59.0188703
48421,65.18904824
48423,14.23314062
48425,11.43301397
48427,1.568765256
48429,0
48431,227.1694684
48433,72.3065799
48435,129.4397846
48437,13.39836004
48439,4.062440704
48441,11.00828557
48443,118.5114956
48445,39.6215351
48447,129.4833614
48449,27.61532466
48451,7.665485046
48453,4.24128275
48455,20.61997388
48457,18.62422826
48459,24.55602703
48461,193.1673933
48463,18.53471924
48465,14.3053915
48467,18.40217587
48469,15.23385049
48471,22.30220039
48473,15.9565344
48475,155.5344336
48477,20.07617474
48479,6.993305566
48481,21.69479759
48483,109.7694841
48485,5.315933523
48487,38.83012596
48489,9.215146014
48491,4.932871212
48493,18.67669398
48495,204.3735949
48497,30.94356204
48499,11.41271102
48501,58.35531383
48503,11.05668764
48505,0
48507,24.75247525
09001,30.95112817
49003,11.32143828
49005,4.914584521
49007,24.57847908
49009,0
49011,0.587519902
49013,24.75247525
49015,29.29001015
49017,80.17317406
49019,0
49021,2.013944552
49023,27.32290206
49025,40.8719346
49027,31.43616102
49029,17.60718373
49031,0
49033,42.60032376
49035,2.143700076
49037,26.22572481
49039,6.820956707
49041,14.21625771
49043,14.81591229
49045,13.79657109
49047,2.753213
49049,4.234609566
49051,22.98639206
49053,3.737949784
49055,37.23285427
49057,2.828447392
50001,10.83629074
50003,2.78666414
50005,3.288413604
50007,1.853217742
50009,32.26951499
50011,2.041307907
50013,28.69852203
50015,11.87122099
50017,3.459680879
50019,3.717637962
50021,10.12463425
50023,6.842285323
50025,4.639273304
50027,9.023935085
51001,18.29022936
51003,5.645199228
51005,13.06660046
51007,7.771819383
51009,21.9534837
51011,6.412558354
51013,0
51015,8.027421672
51017,45.61419514
51019,6.411637378
51021,15.50676095
51023,15.02611539
51025,0
51027,13.50268703
51029,29.38410907
51031,7.233011464
51033,13.25179065
51035,33.57439751
51036,14.25151066
51037,16.53056501
51041,3.535559479
51043,20.88758303
51045,19.53430223
51047,13.88134229
51049,0
51051,0
51053,14.08718559
51057,9.072928197
51059,1.224193348
51061,15.9174377
51063,0
51065,3.797458741
51067,10.67049856
51069,15.27707921
51071,17.85905633
51073,0
51075,0
51077,6.322711179
51079,0
51081,43.21446475
51083,17.23612923
51085,9.585062638
51087,3.990930151
51089,7.745393427
51091,45.17119884
51093,19.24208188
51095,10.80730574
51097,0
51099,11.57675388
51101,18.19527166
51103,9.280225695
51105,4.130865829
51107,1.299148746
51109,2.826120133
51111,8.104121756
51113,15.23972081
51115,0
51117,19.46080594
51119,0
51121,6.131583788
51125,20.24564719
51127,33.21943812
51131,66.94224558
51133,0
51135,19.36883425
51137,5.620408829
51139,8.416020737
51141,5.598665278
51143,9.730939522
51145,3.498436199
51147,8.718471826
51149,15.82011475
51153,3.288665942
51155,8.760402979
51157,0
51159,22.58253918
51161,1.067675691
51163,26.61769012
51165,12.58342813
51167,7.288948496
51169,0
51171,6.969191527
51173,9.65853847
51175,16.66796306
51177,9.135840817
51179,4.862623927
51181,0
51183,43.51685843
51185,7.115749526
51187,25.32645804
51191,7.374169023
51193,17.01143168
51195,2.564891762
51197,13.83211956
51199,0
51510,0.641016601
51520,5.883045064
51530,0
51540,0
51550,2.524323965
51570,0
51580,17.71416425
51590,0
51595,0
51600,0
51610,0
51620,0
51630,10.53903659
51640,0
51650,0.737057636
51660,7.521879266
51670,0
51678,0
51680,0
51683,0
51685,0
51690,0
51700,2.220596252
51710,2.037753874
51720,0
51730,9.511369257
51735,0
51740,4.193593029
51750,0
51760,1.786160826
51770,4.028781616
51775,7.892036935
01790,0
51800,11.22994893
51810,2.000092449
51820,4.571344981
51830,0
51840,0
53001,36.02083033
53003,0
53005,5.156303013
53007,1.322516908
53009,5.374942555
53011,0.859763539
53013,0
53015,5.713349813
53017,7.265329846
53019,13.20759701
53021,4.419987182
53023,0
53025,13.75154969
53027,4.171150654
53029,1.225847735
53031,16.1967451
53033,1.850146805
53035,1.906467194
53037,17.84543179
53039,4.671107333
53041,3.897490795
53043,47.93404276
53045,1.598174246
53047,19.21201904
53049,0
53051,7.566471452
53053,2.434625099
53055,0
53057,5.655898375
53059,17.22326519
53061,1.654282875
53063,3.014975989
53065,4.524211317
53067,4.370228257
53069,0
53071,6.653869059
53073,3.231721843
53075,16.46287005
53077,7.633704331
54001,23.91600698
54003,7.046384588
54005,8.764318706
54007,14.00638691
54009,0
54011,9.446061937
54013,13.54242843
54015,11.38511283
54017,46.70278349
54019,9.064786026
54021,0
54023,25.80556368
54025,11.31919566
54027,4.280821918
54029,6.740043271
54031,36.12351352
54033,8.798866706
54035,17.23009063
54037,1.779308774
54039,9.153288507
54041,6.144619771
54043,9.491087868
54045,14.79263682
54047,10.40961849
54049,1.7699303
54051,9.471610426
54053,0
54055,11.56661544
54057,3.662064672
54059,0
54061,8.56756093
54063,0
54065,0
54067,3.949103948
54069,4.704886024
54071,42.53388533
54073,13.32019075
54075,23.44500973
54077,2.960384139
54079,7.061498591
54081,13.1206046
54083,10.32126663
54085,20.10252287
54087,0
54089,0
54091,0
54093,0
54095,22.44668911
54097,16.2606914
54099,2.455457992
54101,23.49403252
54103,25.6186914
54105,17.2663858
54107,5.844494369
54109,4.604602761
55001,4.981270423
55003,0
55005,13.25972711
55007,6.675210937
55009,2.310359885
55011,22.78630998
55013,0
55015,4.015564327
55017,6.286678842
55019,20.29291371
55021,14.04583155
55023,0
55025,4.150976291
55027,7.976171757
55029,7.290649014
55031,9.217949191
55033,8.988723646
55035,2.914806049
55037,46.24491306
55039,8.796604901
55041,11.09311561
55043,13.51810654
55045,16.27100994
55047,10.68216292
55049,8.475007204
55051,17.47640685
55053,29.25516354
55055,7.090606129
55057,30.29293266
55059,2.378418233
55061,0
55063,4.245246173
55065,11.94943001
55067,10.43928512
55069,0
55071,3.779327582
55073,8.131030823
55075,4.934518934
55077,6.577562618
55078,0
55079,1.153322965
55081,13.17193324
55083,10.65178258
55085,11.32265607
55087,4.334802831
55089,2.265806265
55091,0
55093,4.803743077
55095,6.92089418
55097,0
55099,0
55101,7.680601668
55103,0
55105,9.897009248
55107,7.058856748
55109,9.101147882
55111,9.430136831
55113,0
55115,17.07608616
55117,6.950115546
55119,9.832938377
55121,10.18627298
55123,3.278043664
55125,4.630744438
55127,9.714906358
55129,0
55131,4.463010568
55133,1.755639113
55135,5.832853743
55137,12.43523316
55139,2.94300806
55141,2.731136043
56001,28.84262415
56003,16.81378731
56005,12.56102565
56007,97.01830412
56009,35.72296129
56011,27.0197244
56013,17.46829504
56015,0
56017,42.7167877
56019,46.98144233
56021,11.26739789
56023,26.28563017
56025,8.680900036
56027,122.508984
56029,3.436166338
56031,92.39582371
56033,13.32755806
56035,0
56037,34.05824414
56039,8.642519467
56041,19.4193611
56043,0
56045,0
